0,1
9.072973,5.225265
1.9291056,-2.7021239
7.881955,4.9244566
1.5238917,-2.883596
2.5392923,-0.7477106
2.3929143,-2.5394604
-13.933129,4.739108
7.424738,5.535318
-12.87358,4.5130863
-13.669362,4.385011
-12.737344,4.573091
-13.78139,4.888259
7.5232406,5.6781564
2.3439744,-0.76062924
7.5423055,5.100705
-13.69388,5.2452683
7.3928156,5.223804
9.082868,5.57781
-13.394771,5.2502084
-13.669444,4.780865
1.6042546,-2.83986
8.234816,6.127455
-13.882532,4.6922
2.0471358,-0.8199757
9.132801,5.4611025
-13.13895,5.310581
1.6166064,-2.9262815
8.584808,4.955271
-12.793535,4.66254
7.8770733,4.9575367
-13.19023,5.2246203
1.7712791,-0.9051614
8.347513,5.4915595
-13.040793,4.3176045
9.047976,5.201686
-13.619272,4.831882
7.4179053,4.619295
1.1911438,-2.4762478
1.2750391,-2.3539279
-13.931204,4.736874
1.9897937,-2.710348
1.2235258,-2.2157545
-13.084174,5.2460217
6.8783436,5.48852
-13.969817,5.059964
-13.762063,5.2230325
8.079126,4.8949146
-13.016336,5.2285466
1.844655,-0.6397033
-13.881215,4.787172
-13.465935,4.5341287
-13.437051,4.636539
-13.796095,5.1188464
1.6595674,-0.7144501
-13.914779,5.1803107
6.621806,4.3490586
-12.9106,5.081504
2.0924253,-0.9978802
1.3524048,-2.6771107
8.649512,5.7083344
1.983367,-2.5856085
8.714669,5.601568
2.3084035,-2.3419654
1.9020787,-0.9171934
1.714927,-2.7263434
7.357882,5.71675
2.1590447,-1.0671072
7.4743986,5.6149173
1.8793325,-2.6140664
8.812118,5.059637
9.025725,5.4538755
1.8286088,-0.8453968
1.1771617,-2.3855362
1.7855971,-2.7018607
8.436361,5.2060723
2.0472963,-1.0484452
8.054964,5.020852
-13.120007,4.137368
7.1614604,4.828247
2.249052,-0.7160747
1.2732234,-2.46036
6.792576,4.9368787
1.9362806,-1.1011488
-13.038258,4.390676
-13.225659,5.145523
1.1563001,-2.5034702
-13.272793,4.1657543
-13.038288,4.895041
-13.222132,4.232655
6.7131276,4.6165814
8.544432,5.21506
7.038726,5.380603
8.645821,5.8844666
8.473581,5.27154
-13.2667,4.574738
2.5698235,-2.534319
8.697314,4.9803123
-13.263969,4.200658
8.603395,5.7249093
1.2520981,-2.5621107
2.9660857,-2.6897364
2.8504312,-2.6993406
2.4239857,-0.08982614
2.403278,0.012732428
6.987866,5.0768065
7.2492394,5.4262486
2.9776318,-2.6009326
2.9547722,-2.6219652
2.946674,-2.64045
2.2764776,-0.20318289
2.3687289,-0.05272142
6.959728,5.182869
7.2121325,5.370143
3.0325665,-2.504246
2.4300604,-0.4374097
2.4848163,0.116331756
6.70395,5.070844
7.584244,5.4556427
3.2480502,-1.6790205
2.7208073,-0.54127467
5.9657636,3.310189
6.783147,4.7439876
7.608236,5.5719843
3.3408797,-1.5079237
3.015993,-0.6632212
6.038352,3.3953931
6.6693745,4.4072638
7.8649507,5.7661304
3.4232059,-1.4750559
3.2344098,-0.8130847
6.2927732,3.6290433
6.516415,4.211841
8.061574,5.9787683
3.583283,-1.2446661
3.3909962,-0.8345664
6.31856,3.6705592
6.538351,4.1519456
8.086078,5.980312
3.5932784,-1.304695
3.4435093,-0.8952129
6.2691884,3.621906
6.4996724,4.0203495
8.115543,6.008588
3.6138093,-1.2506526
3.513718,-0.97709817
6.416126,3.8067157
6.390917,3.8723521
8.177668,6.050897
3.685026,-1.1933033
